Year,Make,Model,Trim,Body Style
1956,"Hudson","Hornet","Series 80",""
1956,"Hudson","Wasp","Series 40",""
1956,"Jensen","541","NoName",""
1956,"Jensen","Interceptor","NoName",""
1956,"Nash","Ambassador","NoName",""
1956,"Nash","Metropolitan","NoName","Convertible"
1956,"Nash","Metropolitan","NoName","Coupe"
1956,"Nash","Rambler","NoName",""
1956,"Nash","Statesman","NoName",""
1956,"Opel","Caravan","NoName",""
1956,"Opel","Kapitan","NoName",""
1956,"Opel","Olympia","Rekord",""
1956,"Opel","Olympia Rekord","NoName",""
1956,"Packard","400","NoName",""
1956,"Packard","Caribbean","NoName",""
1956,"Packard","Clipper","Custom",""
1956,"Packard","Clipper","Deluxe",""
1956,"Packard","Clipper","Executive",""
1956,"Packard","Clipper","Super",""
1956,"Packard","Patrician","NoName",""
1956,"Studebaker","Champion","Deluxe",""
1956,"Studebaker","Champion","Pelham",""
1956,"Studebaker","Commander","Parkview",""
1956,"Studebaker","Commander","NoName",""
1956,"Studebaker","Flight Hawk","NoName",""
1956,"Studebaker","Golden Hawk","NoName",""
1956,"Studebaker","Power Hawk","NoName",""
1956,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1956,"Studebaker","President","Pinehurst",""
1956,"Sunbeam","Rapier","NoName","Convertible"
1956,"Austin-Healey","100","NoName","Convertible"
1956,"Austin-Healey","100-6","BN4","Convertible"
1956,"Austin-Healey","100M","BN2","Convertible"
1956,"International","Pickup","NoName","Regular Cab Pickup"
1956,"International","S-110","NoName","Regular Cab Pickup"
1956,"International","S-130","NoName","Regular Cab Pickup"
1956,"International","SM-120","NoName","Regular Cab Pickup"
1956,"International","S-100","NoName","Regular Cab Pickup"
1956,"International","S-120","NoName","Regular Cab Pickup"
1956,"International","SA-120","NoName","Regular Cab Pickup"
1956,"International","SM-130","NoName","Regular Cab Pickup"
1956,"AC","Ace","NoName","Convertible"
1956,"Willys","CJ-3B","NoName","SUV"
1956,"Willys","CJ-6","NoName","SUV"
1956,"Willys","CJ-5","NoName","SUV"
1956,"Willys","DJ-3A","NoName","SUV"
1956,"Willys","Delivery","NoName","SUV"
1956,"Willys","Pickup","NoName","Regular Cab Pickup"
1956,"Willys","Wagon","NoName","Wagon"
1957,"Alfa Romeo","1900","NoName",""
1957,"Alfa Romeo","Giulietta","Sprint Speciale",""
1957,"Alfa Romeo","Giulietta","Veloce",""
1957,"Alfa Romeo","Giulietta","NoName",""
1957,"Alfa Romeo","Spider","NoName","Convertible"
1957,"Aston Martin","DB Mark III","NoName","Coupe"
1957,"Aston Martin","DB2/4","NoName","Coupe"
1957,"BMW","501","NoName","Sedan"
1957,"BMW","503","NoName","Sedan"
1957,"BMW","502","NoName","Sedan"
1957,"BMW","507","NoName","Sedan"
1957,"BMW","600","NoName","Sedan"
1957,"BMW","Isetta","NoName","Coupe"
1957,"Bentley","Continental","NoName",""
1957,"Bentley","S1","NoName",""
1957,"Buick","Century","NoName",""
1957,"Buick","Roadmaster","NoName","Sedan"
1957,"Buick","Super","NoName",""
1957,"Buick","Special","NoName",""
1957,"Cadillac","Biarritz","NoName","Convertible"
1957,"Cadillac","DeVille","NoName","Sedan"
1957,"Cadillac","Eldorado","Brougham","Coupe"
1957,"Cadillac","Eldorado","NoName","Coupe"
1957,"Cadillac","Fleetwood","NoName","Sedan"
1957,"Cadillac","Series 62","NoName",""
1957,"Cadillac","Series 75","NoName",""
1957,"Chevrolet","210","NoName","Coupe"
1957,"Chevrolet","210","NoName","Sedan"
1957,"Chevrolet","210","NoName","Wagon"
1957,"Chevrolet","150","NoName","Sedan"
1957,"Chevrolet","150","NoName","Wagon"
1957,"Chevrolet","Bel Air","Nomad","Wagon"
1957,"Chevrolet","Bel Air","NoName","Convertible"
1957,"Chevrolet","Bel Air","NoName","Sedan"
1957,"Chevrolet","Canopy Express","NoName",""
1957,"Chevrolet","Corvette","NoName","Convertible"
1957,"Chevrolet","Corvette","NoName","Coupe"
1957,"Chevrolet","Panel","NoName",""
1957,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1957,"Chevrolet","Sedan Delivery","NoName",""
1957,"Chevrolet","Suburban","NoName","SUV"
1957,"Chrysler","300","NoName","Sedan"
1957,"Chrysler","Crown Imperial","Ghia",""
1957,"Chrysler","Crown Imperial","NoName",""
1957,"Chrysler","Imperial","NoName",""
1957,"Chrysler","Imperial LeBaron","NoName",""
1957,"Chrysler","New Yorker","NoName",""
1957,"Chrysler","Saratoga","NoName",""
1957,"Chrysler","Town & Country","NoName",""
1957,"Chrysler","Windsor","NoName",""
1957,"Dodge","Coronet","NoName",""
1957,"Dodge","Custom Royal","NoName",""
1957,"Dodge","Panel","NoName",""
1957,"Dodge","Platform","NoName",""
1957,"Dodge","Pickup","NoName","Regular Cab Pickup"
1957,"Dodge","Royal","NoName",""
1957,"Dodge","Station Wagon","NoName","Wagon"
1957,"Dodge","Stake","NoName",""
1957,"Ford","Country Squire","NoName","Wagon"
1957,"Ford","Country","NoName",""
1957,"Ford","Custom","NoName",""
1957,"Ford","Custom 300","NoName",""
1957,"Ford","F350","NoName","Regular Cab Pickup"
1957,"Ford","Fairlane","NoName","Convertible"
1957,"Ford","Fairlane","NoName","Coupe"
1957,"Ford","F100","NoName","Regular Cab Pickup"
1957,"Ford","F250","NoName","Regular Cab Pickup"
1957,"Ford","Panel","NoName","Regular Cab Pickup"
1957,"Ford","Pickup","NoName","Regular Cab Pickup"
1957,"Ford","Ranchero","Custom","Regular Cab Pickup"
1957,"Ford","Ranchero","NoName","Regular Cab Pickup"
1957,"Ford","Ranch","NoName",""
1957,"Ford","Sedan Delivery","NoName","Regular Cab Pickup"
1957,"Ford","Station Wagon","NoName","Wagon"
1957,"Ford","Thunderbird","NoName","Coupe"
1957,"GMC","Panel","NoName",""
1957,"GMC","Pickup","NoName","Regular Cab Pickup"
1957,"GMC","Suburban","NoName","SUV"
1957,"Jaguar","2.4","NoName",""
1957,"Jaguar","3.4","NoName",""
1957,"Jaguar","D-Type","NoName",""
1957,"Jaguar","Mark VIII","NoName",""
1957,"Jaguar","XK 140","MC",""
1957,"Jaguar","XK 140","M",""
1957,"Jaguar","XK 140","NoName",""
1957,"Land Rover","Series I","NoName","SUV"
1957,"Lincoln","Capri","NoName","Coupe"
1957,"Lincoln","Mark II","NoName","Coupe"
1957,"Lincoln","Premiere","NoName",""
1957,"Lotus","Eleven","NoName",""
1957,"Lotus","Seven","NoName",""
1957,"Mercedes-Benz","180","NoName",""
1957,"Mercedes-Benz","190","NoName","Sedan"
1957,"Mercedes-Benz","190SL","NoName",""
1957,"Mercedes-Benz","219","NoName",""
1957,"Mercedes-Benz","220","NoName",""
1957,"Mercedes-Benz","220S","NoName",""
1957,"Mercedes-Benz","300C","NoName",""
1957,"Mercedes-Benz","300S","NoName",""
1957,"Mercedes-Benz","300SL","NoName",""
1957,"Mercury","Colony Park","NoName","Wagon"
1957,"Mercury","Commuter","NoName",""
1957,"Mercury","Montclair","NoName","Coupe"
1957,"Mercury","Monterey","NoName",""
1957,"Mercury","Turnpike Cruiser","NoName",""
1957,"Mercury","Voyager","NoName","Minivan"
1957,"Oldsmobile","98","NoName","Coupe"
1957,"Oldsmobile","98","NoName","Sedan"
1957,"Oldsmobile","Super 88","NoName",""
1957,"Oldsmobile","Golden Rocket 88","NoName",""
1957,"Plymouth","Belvedere","NoName",""
1957,"Plymouth","Fury","NoName",""
1957,"Plymouth","Plaza","NoName",""
1957,"Plymouth","Savoy","NoName",""
1957,"Plymouth","Suburban","NoName",""
1957,"Pontiac","Bonneville","NoName","Sedan"
1957,"Pontiac","Chieftain","NoName",""
1957,"Pontiac","Star Chief","Custom",""
1957,"Pontiac","Star Chief","NoName",""
1957,"Pontiac","Super Chief","NoName",""
1957,"Porsche","356","Speedster","Convertible"
1957,"Porsche","356","Speedster","Coupe"
1957,"Porsche","356","NoName",""
1957,"Porsche","Carrera","GS","Coupe"
1957,"Saab","93","NoName",""
1957,"Toyota","Land Cruiser","NoName","SUV"
1957,"Volkswagen","Karmann Ghia","NoName",""
1957,"Volkswagen","Microbus","NoName","SUV"
1957,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1957,"Volvo","444","NoName",""
1957,"Volvo","445","NoName",""
1957,"Renault","4CV","NoName",""
1957,"Renault","Dauphine","NoName",""
1957,"Ferrari","GT","NoName",""
1957,"Ferrari","Superamerica","NoName","Convertible"
1957,"Rolls-Royce","Silver Wraith","NoName","Sedan"
1957,"Triumph","TR3","NoName","Convertible"
1957,"Fiat","1100","NoName",""
1957,"Fiat","500","NoName",""
1957,"Fiat","600","Multipla",""
1957,"Fiat","600","NoName",""
1957,"Fiat","8V","NoName",""
1957,"MG","MGA","NoName","Convertible"
1957,"MG","Magnette","NoName","Convertible"
1957,"Citroen","2CV","NoName",""
1957,"Citroen","DS19","NoName",""
1957,"Citroen","ID19","NoName",""
1957,"Desoto","Adventurer","S-26",""
1957,"Desoto","Firedome","S-25",""
1957,"Desoto","Fireflite","S-26",""
1957,"Desoto","Firesweep","S-27",""
1957,"Hudson","Hornet","Custom",""
1957,"Hudson","Hornet","Super",""
1957,"Jensen","541","NoName",""
1957,"Jensen","Interceptor","NoName",""
1957,"Maserati","3500","GT","Coupe"
1957,"Nash","Ambassador","NoName",""
1957,"Nash","Metropolitan","NoName","Convertible"
1957,"Nash","Metropolitan","NoName","Coupe"
1957,"Nash","Rebel","NoName",""
1957,"Nash","Rambler","NoName",""
1957,"Opel","Caravan","NoName",""
1957,"Opel","Kapitan","NoName",""
1957,"Opel","Olympia","Rekord",""
1957,"Opel","Olympia Rekord","NoName",""
1957,"Packard","Clipper","NoName",""
1957,"Rover","105","P4",""
1957,"Studebaker","Champion","Custom",""
1957,"Studebaker","Champion","Deluxe",""
1957,"Studebaker","Champion","Pelham",""
1957,"Studebaker","Champion","Scotsman",""
1957,"Studebaker","Commander","Custom",""
1957,"Studebaker","Commander","Deluxe",""
1957,"Studebaker","Commander","Station Wagon","Wagon"
1957,"Studebaker","Golden Hawk","NoName",""
1957,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1957,"Studebaker","President","Broadmoor",""
1957,"Studebaker","President","NoName",""
1957,"Studebaker","Silver Hawk","NoName",""
1957,"Sunbeam","Rapier","NoName","Convertible"
1957,"Austin-Healey","100","NoName","Convertible"
1957,"Austin-Healey","100-6","BN4","Convertible"
1957,"Austin-Healey","100M","BN2","Convertible"
1957,"International","Pickup","NoName","Regular Cab Pickup"
1957,"International","S-110","NoName","Regular Cab Pickup"
1957,"International","S-130","NoName","Regular Cab Pickup"
1957,"International","SM-120","NoName","Regular Cab Pickup"
1957,"International","S-100","NoName","Regular Cab Pickup"
1957,"International","S-120","NoName","Regular Cab Pickup"
1957,"International","SA-120","NoName","Regular Cab Pickup"
1957,"International","SM-130","NoName","Regular Cab Pickup"
1957,"AC","Ace","NoName","Convertible"
1957,"AC","Aceca","NoName","Convertible"
1957,"Willys","CJ-3B","NoName","SUV"
1957,"Willys","CJ-6","NoName","SUV"
1957,"Willys","CJ-5","NoName","SUV"
1957,"Willys","DJ-3A","NoName","SUV"
1957,"Willys","Delivery","NoName","SUV"
1957,"Willys","Pickup","NoName","Regular Cab Pickup"
1957,"Willys","Wagon","NoName","Wagon"
1958,"Alfa Romeo","2000","NoName",""
1958,"Alfa Romeo","1900","NoName",""
1958,"Alfa Romeo","Giulietta","Sprint Speciale",""
1958,"Alfa Romeo","Giulietta","Veloce",""
1958,"Alfa Romeo","Giulietta","NoName",""
1958,"Alfa Romeo","Spider","NoName","Convertible"
1958,"Aston Martin","DB Mark III","NoName","Coupe"
1958,"Aston Martin","DB4","NoName","Coupe"
1958,"BMW","501","NoName","Sedan"
1958,"BMW","503","NoName","Sedan"
1958,"BMW","502","NoName","Sedan"
1958,"BMW","507","NoName","Sedan"
1958,"BMW","600","NoName","Sedan"
1958,"BMW","Isetta","NoName","Coupe"
1958,"Bentley","Continental","NoName","Sedan"
1958,"Bentley","S1","NoName",""
1958,"Buick","Century","NoName",""
1958,"Buick","Limited","NoName",""
1958,"Buick","Roadmaster","NoName","Sedan"
1958,"Buick","Super","NoName",""
1958,"Buick","Special","NoName",""
1958,"Cadillac","Biarritz","NoName","Convertible"
1958,"Cadillac","DeVille","NoName","Sedan"
1958,"Cadillac","Eldorado","Brougham","Coupe"
1958,"Cadillac","Eldorado","NoName","Coupe"
1958,"Cadillac","Fleetwood","NoName","Sedan"
1958,"Cadillac","Series 62","NoName",""
1958,"Cadillac","Series 75","NoName",""
1958,"Chevrolet","Bel Air","Nomad","Wagon"
1958,"Chevrolet","Bel Air","NoName",""
1958,"Chevrolet","Biscayne","NoName","Coupe"
1958,"Chevrolet","Brookwood","NoName","Wagon"
1958,"Chevrolet","Cameo Carrier","NoName","Regular Cab Pickup"
1958,"Chevrolet","Canopy Express","NoName",""
1958,"Chevrolet","Corvette","Convertible","Convertible"
1958,"Chevrolet","Corvette","NoName","Coupe"
1958,"Chevrolet","Delray","NoName",""
1958,"Chevrolet","Impala","NoName","Sedan"
1958,"Chevrolet","Panel","NoName",""
1958,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1958,"Chevrolet","Sedan Delivery","NoName",""
1958,"Chevrolet","Suburban","NoName","SUV"
1958,"Chevrolet","Yeoman","NoName","Wagon"
1958,"Chrysler","300","NoName","Sedan"
1958,"Chrysler","Crown Imperial","Ghia",""
1958,"Chrysler","Crown Imperial","NoName",""
1958,"Chrysler","Imperial","NoName",""
1958,"Chrysler","Imperial LeBaron","NoName",""
1958,"Chrysler","New Yorker","NoName",""
1958,"Chrysler","Saratoga","NoName",""
1958,"Chrysler","Windsor","NoName",""
1958,"Dodge","Coronet","NoName",""
1958,"Dodge","Custom Royal","NoName",""
1958,"Dodge","Panel","NoName",""
1958,"Dodge","Pickup","NoName","Regular Cab Pickup"
1958,"Dodge","Royal","NoName",""
1958,"Dodge","Station Wagon","NoName","Wagon"
1958,"Ford","Country Squire","NoName","Wagon"
1958,"Ford","Country","NoName",""
1958,"Ford","Custom 300","NoName",""
1958,"Ford","F350","NoName","Regular Cab Pickup"
1958,"Ford","Fairlane","NoName",""
1958,"Ford","F100","NoName","Regular Cab Pickup"
1958,"Ford","F250","NoName","Regular Cab Pickup"
1958,"Ford","Panel","NoName","Regular Cab Pickup"
1958,"Ford","Panel Delivery","NoName","Regular Cab Pickup"
1958,"Ford","Pickup","NoName","Regular Cab Pickup"
1958,"Ford","Ranchero","Custom","Regular Cab Pickup"
1958,"Ford","Ranchero","NoName","Regular Cab Pickup"
1958,"Ford","Ranch","NoName",""
1958,"Ford","Thunderbird","NoName","Coupe"
1958,"GMC","Panel","NoName",""
1958,"GMC","Pickup","NoName","Regular Cab Pickup"
1958,"GMC","Suburban","NoName","SUV"
1958,"Jaguar","3.4","NoName",""
1958,"Jaguar","Mark VIII","NoName",""
1958,"Jaguar","XK 150","S","Coupe"
1958,"Jaguar","XK 150","NoName",""
1958,"Jeep","CJ","NoName","SUV"
1958,"Land Rover","Series II","NoName","SUV"
1958,"Lincoln","Capri","NoName","Coupe"
1958,"Lincoln","Mark III","NoName","Coupe"
1958,"Lincoln","Premiere","NoName",""
1958,"Lotus","Elite","NoName",""
1958,"Lotus","Seven","S1",""
1958,"Mercedes-Benz","180A","NoName",""
1958,"Mercedes-Benz","190","NoName","Sedan"
1958,"Mercedes-Benz","190SL","NoName",""
1958,"Mercedes-Benz","219","NoName",""
1958,"Mercedes-Benz","220SE","NoName",""
1958,"Mercedes-Benz","220S","NoName",""
1958,"Mercedes-Benz","300D","NoName",""
1958,"Mercedes-Benz","300S","NoName",""
1958,"Mercury","Colony Park","NoName","Wagon"
1958,"Mercury","Commuter","NoName",""
1958,"Mercury","Medalist","NoName",""
1958,"Mercury","Montclair","NoName",""
1958,"Mercury","Monterey","NoName",""
1958,"Mercury","Parklane","NoName",""
1958,"Mercury","Voyager","NoName","Minivan"
1958,"Oldsmobile","88","NoName",""
1958,"Oldsmobile","98","NoName",""
1958,"Oldsmobile","Dynamic 88","NoName",""
1958,"Oldsmobile","Super 88","NoName",""
1958,"Plymouth","Belvedere","NoName",""
1958,"Plymouth","Fury","NoName",""
1958,"Plymouth","Plaza","NoName",""
1958,"Plymouth","Savoy","NoName",""
1958,"Plymouth","Suburban","NoName",""
1958,"Pontiac","Bonneville","Super Deluxe","Sedan"
1958,"Pontiac","Chieftain","NoName",""
1958,"Pontiac","Star Chief","NoName",""
1958,"Pontiac","Super Chief","Deluxe",""
1958,"Porsche","356","Speedster","Convertible"
1958,"Porsche","356","Speedster","Coupe"
1958,"Porsche","356","Super",""
1958,"Porsche","356","NoName",""
1958,"Porsche","Carrera","NoName","Coupe"
1958,"Saab","93","NoName",""
1958,"Saab","GT","NoName",""
1958,"Toyota","Land Cruiser","NoName","SUV"
1958,"Volkswagen","Karmann Ghia","NoName",""
1958,"Volkswagen","Microbus","NoName","SUV"
1958,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1958,"Volvo","444","NoName",""
1958,"Volvo","445","NoName",""
1958,"Renault","4CV","NoName",""
1958,"Renault","Dauphine","NoName",""
1958,"Ferrari","GT","NoName",""
1958,"Ferrari","Superamerica","NoName","Convertible"
1958,"Rolls-Royce","Silver Cloud I","NoName","Sedan"
1958,"Rolls-Royce","Silver Wraith","NoName","Sedan"
1958,"Triumph","TR3","NoName","Convertible"
1958,"Fiat","1100","NoName",""
1958,"Fiat","1200","TV",""
1958,"Fiat","1200","NoName",""
1958,"Fiat","500","NoName",""
1958,"Fiat","600","Multipla",""
1958,"Fiat","600","NoName",""
1958,"Peugeot","403","NoName",""
1958,"MG","MGA","NoName","Convertible"
1958,"MG","Magnette","NoName","Convertible"
1958,"American Motors","Ambassador","Custom",""
1958,"American Motors","Ambassador","Super",""
1958,"American Motors","American","Deluxe",""
1958,"American Motors","American","Super",""
1958,"American Motors","American","NoName",""
1958,"American Motors","Metropolitan","NoName","Coupe"
1958,"American Motors","Rambler 6","Deluxe",""
1958,"American Motors","Rambler 6","Super",""
1958,"American Motors","Rebel","Custom",""
1958,"American Motors","Rebel","Super",""
1958,"American Motors","Rebel","NoName",""
1958,"Citroen","2CV","NoName",""
1958,"Citroen","DS19","NoName",""
1958,"Citroen","ID19","NoName",""
1958,"Datsun","1000","NoName",""
1958,"Datsun","Fairlady","NoName",""
1958,"Desoto","Adventurer","LS3-S",""
1958,"Desoto","Firedome","LS2-M",""
1958,"Desoto","Fireflite","LS3-H",""
1958,"Desoto","Firesweep","L51-L",""
1958,"Edsel","Citation","Series B",""
1958,"Edsel","Corsair","Series A",""
1958,"Edsel","Pacer","Series B",""
1958,"Edsel","Ranger","Series A",""
1958,"Edsel","Villager","NoName",""
1958,"Jensen","541","NoName",""
1958,"Jensen","Interceptor","NoName",""
1958,"Opel","Caravan","NoName",""
1958,"Opel","Olympia","Rekord",""
1958,"Opel","Olympia Rekord","NoName",""
1958,"Packard","Clipper","58-L",""
1958,"Packard","Hawk","58LS",""
1958,"Studebaker","Champion","Scotsman",""
1958,"Studebaker","Champion","NoName",""
1958,"Studebaker","Commander","NoName",""
1958,"Studebaker","Golden Hawk","NoName",""
1958,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1958,"Studebaker","President","NoName",""
1958,"Studebaker","Silver Hawk","NoName",""
1958,"Sunbeam","Rapier","NoName","Convertible"
1958,"Austin-Healey","100-6","BN4","Convertible"
1958,"Austin-Healey","100-6","BN6","Convertible"
1958,"Austin-Healey","Sprite","AN5","Convertible"
1958,"International","Pickup","NoName","Regular Cab Pickup"
1958,"International","S-110","NoName","Regular Cab Pickup"
1958,"International","S-130","NoName","Regular Cab Pickup"
1958,"International","SM-120","NoName","Regular Cab Pickup"
1958,"International","S-100","NoName","Regular Cab Pickup"
1958,"International","S-120","NoName","Regular Cab Pickup"
1958,"International","SA-120","NoName","Regular Cab Pickup"
1958,"International","SM-130","NoName","Regular Cab Pickup"
1958,"AC","Ace","NoName","Convertible"
1958,"AC","Aceca","NoName","Convertible"
1958,"Willys","CJ-3B","NoName","SUV"
1958,"Willys","CJ-6","NoName","SUV"
1958,"Willys","CJ-5","NoName","SUV"
1958,"Willys","DJ-3A","NoName","SUV"
1958,"Willys","Delivery","NoName","SUV"
1958,"Willys","Pickup","NoName","Regular Cab Pickup"
1958,"Willys","Wagon","NoName","Wagon"
1959,"Morris","Mini","NoName","Coupe"
1959,"Alfa Romeo","2000","NoName",""
1959,"Alfa Romeo","Giulietta","NoName",""
1959,"Alfa Romeo","Spider","NoName","Convertible"
1959,"Aston Martin","DB Mark III","NoName","Coupe"
1959,"Aston Martin","DB4","NoName","Coupe"
1959,"BMW","501","NoName","Sedan"
1959,"BMW","503","NoName","Sedan"
1959,"BMW","502","NoName","Sedan"
1959,"BMW","507","NoName","Sedan"
1959,"BMW","600","NoName","Sedan"
1959,"BMW","700","NoName","Sedan"
1959,"BMW","Isetta","NoName","Coupe"
1959,"Bentley","Continental","NoName","Sedan"
1959,"Bentley","S2","NoName",""
1959,"Bentley","S1","NoName",""
1959,"Buick","Electra","NoName","Sedan"
1959,"Buick","Electra 225","NoName",""
1959,"Buick","Invicta","NoName",""
1959,"Buick","LeSabre","NoName",""
1959,"Cadillac","DeVille","NoName","Sedan"
1959,"Cadillac","Eldorado","NoName","Coupe"
1959,"Cadillac","Fleetwood","NoName","Sedan"
1959,"Cadillac","Series 62","NoName",""
1959,"Cadillac","Series 75","NoName",""
1959,"Chevrolet","Bel Air","Nomad","Wagon"
1959,"Chevrolet","Bel Air","NoName",""
1959,"Chevrolet","Biscayne","NoName","Coupe"
1959,"Chevrolet","Brookwood","NoName","Wagon"
1959,"Chevrolet","Corvette","Convertible","Convertible"
1959,"Chevrolet","Corvette","NoName","Coupe"
1959,"Chevrolet","El Camino","NoName","Regular Cab Pickup"
1959,"Chevrolet","Impala","NoName","Sedan"
1959,"Chevrolet","Kingswood","NoName","Wagon"
1959,"Chevrolet","Panel","NoName",""
1959,"Chevrolet","Parkwood","NoName","Wagon"
1959,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1959,"Chevrolet","Sedan Delivery","NoName",""
1959,"Chevrolet","Suburban","NoName","SUV"
1959,"Chrysler","300","NoName","Sedan"
1959,"Chrysler","Crown Imperial","Ghia",""
1959,"Chrysler","Crown Imperial","NoName",""
1959,"Chrysler","Imperial","Custom",""
1959,"Chrysler","Imperial LeBaron","NoName",""
1959,"Chrysler","New Yorker","NoName",""
1959,"Chrysler","Saratoga","NoName",""
1959,"Chrysler","Windsor","NoName",""
1959,"Dodge","Coronet","NoName",""
1959,"Dodge","Custom Royal","NoName",""
1959,"Dodge","Panel","NoName",""
1959,"Dodge","Pickup","NoName","Regular Cab Pickup"
1959,"Dodge","Royal","NoName",""
1959,"Ford","Country Squire","NoName","Wagon"
1959,"Ford","Country","NoName",""
1959,"Ford","Custom 300","NoName",""
1959,"Ford","F350","NoName","Regular Cab Pickup"
1959,"Ford","Fairlane","NoName","Sedan"
1959,"Ford","F100","NoName","Regular Cab Pickup"
1959,"Ford","F250","NoName","Regular Cab Pickup"
1959,"Ford","Galaxie","Skyliner",""
1959,"Ford","Galaxie","Sunliner",""
1959,"Ford","Galaxie","NoName",""
1959,"Ford","Panel","NoName","Regular Cab Pickup"
1959,"Ford","Pickup","NoName","Regular Cab Pickup"
1959,"Ford","Ranchero","Custom","Regular Cab Pickup"
1959,"Ford","Ra
